	v1_a	v1_b	v2	v3	v4_l	v4_y	v4_u	v5_gg	v5_p	v5_g	v6_j	v6_ff	v6_aa	v6_e	v6_i	v6_x	v6_d	v6_c	v6_k	v6_cc	v6_r	v6_m	v6_q	v6_w	v7_n	v7_dd	v7_o	v7_z	v7_j	v7_ff	v7_bb	v7_h	v7_v	v8	v9_f	v9_t	v10_f	v10_t	v11	v12_t	v12_f	v13_p	v13_s	v13_g	v14	v15	desired1	desired2
385	1	0	22.67	0.335	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.75	1	0	1	0	0	0	1	0	1	0	160	0.0	1	0
386	0	1	34.0	5.085	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.085	1	0	1	0	0	1	0	0	0	1	480	0.0	1	0
387	1	0	69.5	6.0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	1	0	0	0.0	1	0
388	1	0	19.58	0.665	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1	0	0	1	1	0	1	0	0	1	2000	2.0	1	0
389	0	1	16.0	3.125	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.085	1	0	0	1	1	0	1	0	0	1	0	6.0	1	0
390	0	1	17.08	0.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.335	1	0	0	1	4	0	1	0	0	1	160	8.0	1	0
391	0	1	31.25	2.835	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	5	0	1	0	0	1	176	146.0	1	0
392	0	1	25.17	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.25	1	0	0	1	1	0	1	0	0	1	0	22.0	1	0
393	1	0	22.67	0.79	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	0	1	0	0	1	144	0.0	1	0
394	0	1	40.58	1.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0	1	0	1	0	0	0	1	0	1	0	300	0.0	1	0
395	0	1	22.25	0.46	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	1	0	0	0	1	280	55.0	1	0
396	1	0	22.25	1.25	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3.25	1	0	1	0	0	0	1	0	0	1	280	0.0	1	0
397	0	1	22.5	0.125	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	200	70.0	1	0
398	0	1	23.58	1.79	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.54	1	0	1	0	0	1	0	0	0	1	136	1.0	1	0
399	0	1	38.42	0.705	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.375	1	0	0	1	2	0	1	0	0	1	225	500.0	1	0
400	1	0	26.58	2.54	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	1	0	0	0	1	180	60.0	1	0
401	0	1	35.0	2.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1	0	1	0	0	1	0	0	0	1	210	0.0	1	0
402	0	1	20.42	1.085	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	0	1	0	0	1	108	7.0	1	0
403	0	1	29.42	1.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.75	1	0	1	0	0	0	1	0	0	1	200	0.0	1	0
404	0	1	26.17	0.835	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1.165	1	0	1	0	0	0	1	0	0	1	100	0.0	1	0
405	0	1	33.67	2.165	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	0	1	1	0	0	120	0.0	1	0
406	0	1	24.58	1.25	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	0	1	0	0	1	110	0.0	1	0
407	1	0	27.67	2.04	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.25	1	0	1	0	0	1	0	0	0	1	180	50.0	1	0
408	0	1	37.5	0.835	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	0	1	120	5.0	1	0
409	0	1	49.17	2.29	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.29	1	0	1	0	0	0	1	0	0	1	200	3.0	1	0
410	0	1	33.58	0.335	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	0	1	0	0	1	180	0.0	1	0
411	0	1	51.83	3.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.5	1	0	1	0	0	0	1	0	0	1	180	4.0	1	0
412	0	1	22.92	3.165	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	1	0	0	0	1	0	0	1	160	1058.0	1	0
413	0	1	21.83	1.54	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	1	0	0	0	1	356	0.0	1	0
414	0	1	25.25	1.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	0	1	0	0	1	200	0.0	1	0
415	0	1	58.58	2.71	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.415	1	0	1	0	0	1	0	0	0	1	320	0.0	1	0
416	0	1	19.0	0.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	4	0	1	0	0	1	45	1.0	1	0
417	0	1	19.58	0.585	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	3	0	1	0	0	1	350	769.0	1	0
418	1	0	53.33	0.165	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	1	0	0	1	0	62	27.0	1	0
419	1	0	27.17	1.25	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	1	0	1	0	0	1	92	300.0	1	0
420	0	1	25.92	0.875	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.375	1	0	0	1	2	1	0	0	0	1	174	3.0	1	0
421	0	1	23.08	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1	0	0	1	11	0	1	0	1	0	0	0.0	1	0
422	0	1	39.58	5.0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	2	0	1	0	0	1	17	1.0	1	0
423	0	1	30.58	2.71	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	1	0	0	1	0	80	0.0	1	0
424	0	1	17.25	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	1	0	0	0	1	160	40.0	1	0
425	1	0	17.67	0.0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	86	0.0	1	0
426	0	1	16.5	0.125	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	1	0	0	0	1	0	0	1	132	0.0	1	0
427	1	0	27.33	1.665	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	0	1	0	0	1	340	1.0	1	0
428	0	1	31.25	1.125	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	1	0	1	0	0	1	96	19.0	1	0
429	0	1	20.0	7.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
430	0	1	39.5	1.625	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	0	1	0	0	1	0	316.0	1	0
431	0	1	36.5	4.25	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3.5	1	0	1	0	0	0	1	0	0	1	454	50.0	1	0
432	0	1	52.42	1.5	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.75	1	0	1	0	0	1	0	0	0	1	0	350.0	1	0
433	0	1	36.17	18.125	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	0	1	0	0	1	320	3552.0	1	0
434	0	1	29.67	0.75	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	0	1	0	0	1	240	0.0	1	0
435	0	1	36.17	5.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5.0	1	0	1	0	0	0	1	0	0	1	210	687.0	1	0
436	0	1	25.67	0.29	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.5	1	0	1	0	0	1	0	0	0	1	160	0.0	1	0
437	1	0	24.5	2.415	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	1	0	1	0	0	0	1	0	0	1	120	0.0	1	0
438	0	1	24.08	0.875	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	0	1	4	0	1	0	0	1	254	1950.0	1	0
439	0	1	21.92	0.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	360	0.0	1	0
440	1	0	36.58	0.29	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	0	1	10	0	1	0	0	1	200	18.0	1	0
441	1	0	23.0	1.835	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	1	0	0	1	1	0	1	0	0	1	200	53.0	1	0
442	1	0	27.58	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2.79	1	0	0	1	1	1	0	0	0	1	280	10.0	1	0
443	0	1	31.08	3.085	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	1	0	0	1	2	1	0	0	0	1	160	41.0	1	0
444	1	0	30.42	1.375	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0.04	1	0	0	1	3	0	1	0	0	1	0	33.0	1	0
445	0	1	22.08	2.335	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75	1	0	1	0	0	0	1	0	0	1	180	0.0	1	0
446	0	1	16.33	4.085	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.415	1	0	1	0	0	1	0	0	0	1	120	0.0	1	0
447	1	0	21.92	11.665	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.085	1	0	1	0	0	0	1	0	0	1	320	5.0	1	0
448	0	1	21.08	4.125	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.04	1	0	1	0	0	0	1	0	0	1	140	100.0	1	0
449	0	1	17.42	6.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	60	100.0	1	0
450	0	1	19.17	4.0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.0	1	0	1	0	0	1	0	0	0	1	360	1000.0	1	0
451	0	1	20.67	0.415	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	1	0	1	0	0	0	1	0	0	1	0	44.0	1	0
452	0	1	26.75	2.0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75	1	0	1	0	0	1	0	0	0	1	80	0.0	1	0
453	0	1	23.58	0.835	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.085	1	0	1	0	0	1	0	0	0	1	220	5.0	1	0
454	0	1	39.17	2.5	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10.0	1	0	1	0	0	1	0	0	1	0	200	0.0	1	0
455	0	1	22.75	11.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.415	1	0	1	0	0	0	1	0	0	1	0	0.0	1	0
456	1	0	16.92	0.5	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.165	1	0	0	1	6	1	0	0	0	1	240	35.0	1	0
457	0	1	23.5	3.165	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.415	1	0	0	1	1	1	0	0	0	1	280	80.0	1	0
458	1	0	17.33	9.5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	1	0	0	1	10	1	0	0	0	1	0	10.0	1	0
459	0	1	23.75	0.415	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	0	1	2	0	1	0	0	1	128	6.0	1	0
460	0	1	34.67	1.08	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.165	1	0	1	0	0	0	1	0	1	0	28	0.0	1	0
461	0	1	74.83	19.0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.04	1	0	0	1	2	0	1	0	0	1	0	351.0	1	0
462	0	1	28.17	0.125	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.085	1	0	1	0	0	0	1	0	0	1	216	2100.0	1	0
463	0	1	24.5	13.335	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.04	1	0	1	0	0	1	0	0	0	1	120	475.0	1	0
464	0	1	18.83	3.54	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	1	0	1	0	0	1	0	0	0	1	180	1.0	1	0
465	1	0	47.25	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2.75	0	1	0	1	1	0	1	0	0	1	333	892.0	0	1
466	0	1	24.17	0.875	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4.625	0	1	0	1	2	1	0	0	0	1	520	2000.0	0	1
467	0	1	39.25	9.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	6.5	0	1	0	1	14	0	1	0	0	1	240	4607.0	0	1
468	1	0	20.5	11.835	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.0	0	1	1	0	0	0	1	0	0	1	340	0.0	0	1
469	1	0	18.83	4.415	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.0	0	1	1	0	0	0	1	0	0	1	240	0.0	0	1
470	0	1	19.17	9.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.5	0	1	1	0	0	0	1	0	0	1	120	2206.0	0	1
471	1	0	25.0	0.875	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.04	0	1	1	0	0	1	0	0	0	1	160	5860.0	0	1
472	0	1	20.17	9.25	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.665	0	1	0	1	3	1	0	0	0	1	40	28.0	0	1
473	0	1	25.75	0.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.46	0	1	0	1	5	1	0	0	0	1	312	0.0	0	1
474	0	1	20.42	7.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.625	0	1	0	1	3	0	1	0	0	1	200	1391.0	0	1
475	0	1	39.0	5.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3.5	0	1	0	1	10	1	0	0	0	1	0	0.0	0	1
476	1	0	64.08	0.165	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	0	1	1	0	1	0	0	1	232	100.0	0	1
477	0	1	28.25	5.125	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.75	0	1	0	1	2	0	1	0	0	1	420	7.0	0	1
478	1	0	28.75	3.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.085	0	1	0	1	1	1	0	0	0	1	371	0.0	0	1
479	0	1	31.33	19.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.0	0	1	0	1	16	0	1	0	0	1	0	5000.0	0	1
480	1	0	18.92	9.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.75	0	1	0	1	2	0	1	0	0	1	88	591.0	0	1
481	1	0	24.75	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1.835	0	1	0	1	19	0	1	0	0	1	0	500.0	0	1
482	1	0	30.67	12.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.0	0	1	0	1	1	0	1	0	0	1	220	19.0	0	1
483	0	1	21.0	4.79	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2.25	0	1	0	1	1	1	0	0	0	1	80	300.0	0	1
484	0	1	13.75	4.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1.75	0	1	0	1	2	1	0	0	0	1	120	1000.0	0	1
485	1	0	46.0	4.0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	100	960.0	0	1
486	1	0	44.33	0.0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	0	1	1	0	0	0	1	0	0	1	0	0.0	0	1
487	0	1	20.25	9.96	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	0	0.0	0	1
488	0	1	22.67	2.54	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.585	0	1	1	0	0	0	1	0	0	1	0	0.0	0	1
489	1	0	60.92	5.0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4.0	0	1	0	1	4	0	1	0	0	1	0	99.0	0	1
490	0	1	16.08	0.75	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1.75	0	1	0	1	5	1	0	0	0	1	352	690.0	0	1
491	1	0	28.17	0.375	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0.585	0	1	0	1	4	0	1	0	0	1	80	0.0	0	1
492	0	1	39.17	1.71	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.125	0	1	0	1	5	1	0	0	0	1	480	0.0	0	1
493	1	0	30.0	5.29	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2.25	0	1	0	1	5	1	0	0	0	1	99	500.0	0	1
494	0	1	22.83	3.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1.29	0	1	0	1	1	0	1	0	0	1	260	800.0	0	1
495	1	0	22.5	8.5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1.75	0	1	0	1	10	0	1	0	0	1	80	990.0	1	0
496	1	0	28.58	1.665	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2.415	0	1	1	0	0	1	0	0	0	1	440	0.0	1	0
497	0	1	45.17	1.5	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.5	0	1	1	0	0	1	0	0	0	1	140	0.0	1	0
498	0	1	41.58	1.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.21	0	1	1	0	0	0	1	0	0	1	160	0.0	1	0
499	1	0	57.08	0.335	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0	1	1	0	0	1	0	0	0	1	252	2197.0	1	0
500	1	0	55.75	7.08	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6.75	0	1	0	1	3	1	0	0	0	1	100	50.0	1	0
501	0	1	43.25	25.21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0.21	0	1	0	1	1	0	1	0	0	1	760	90.0	1	0
502	1	0	25.33	2.085	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.75	0	1	1	0	0	1	0	0	0	1	360	1.0	1	0
503	1	0	24.58	0.67	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.75	0	1	1	0	0	0	1	0	0	1	400	0.0	1	0
504	0	1	43.17	2.25	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.75	0	1	1	0	0	0	1	0	0	1	560	0.0	1	0
505	0	1	40.92	0.835	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	130	1.0	1	0
506	0	1	31.83	2.5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.5	0	1	1	0	0	1	0	0	0	1	523	0.0	1	0
507	1	0	33.92	1.585	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	320	0.0	1	0
508	1	0	24.92	1.25	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0	1	1	0	0	0	1	0	0	1	80	0.0	1	0
509	0	1	35.25	3.165	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3.75	0	1	1	0	0	1	0	0	0	1	680	0.0	1	0
510	0	1	34.25	1.75	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0.25	0	1	1	0	0	1	0	0	0	1	163	0.0	1	0
511	0	1	19.42	1.5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2.0	0	1	1	0	0	1	0	0	0	1	100	20.0	1	0
512	0	1	42.75	3.0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.0	0	1	1	0	0	0	1	0	0	1	0	200.0	1	0
513	0	1	19.67	10.0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.835	0	1	1	0	0	1	0	0	0	1	140	0.0	1	0
